count,zu,zl,mean_expenses,min_expenses,max_expenses,families,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13
2,10,10,11969.0,10643,13295,"25981,30429",1,0,2,0,0,0,0,0,0,1,1,0,0,0
14,70,70,21973.0,7314,39380,"26070,31989,36715,38315,41335,48603,57729,58693,61150,62018,63842,64089,70664,80770",0,1,2,0,0,0,0,0,0,0,1,1,0,0
1,4,4,6346.0,6346,6346,26112,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2,8,8,16656.5,12849,20464,"26153,49148",1,0,1,0,0,0,0,0,0,0,0,1,1,0
1,4,4,7299.0,7299,7299,26211,0,0,0,0,2,0,0,0,0,0,0,1,1,0
4,16,16,21289.75,15424,24399,"26245,31310,82800,89524",0,0,0,0,0,0,1,0,1,1,0,0,0,1
1,6,6,39438.0,39438,39438,26369,0,0,1,1,0,0,0,1,1,0,0,1,1,0
2,12,12,21460.5,19209,23712,"26450,69443",0,0,1,0,0,2,0,1,0,0,0,1,1,0
1,3,3,16480.0,16480,16480,26518,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,8,8,22940.5,16437,29444,"26609,31864",0,0,0,0,0,0,1,0,0,0,0,0,1,2
4,24,24,18070.5,8749,21454,"26625,52878,60814,68494",2,0,1,1,0,0,0,0,0,0,1,1,0,0
4,24,24,18702.5,10156,25634,"26633,38091,67520,70656",0,2,1,1,0,0,0,0,0,0,1,1,0,0
1,6,6,19316.0,19316,19316,26757,0,0,1,0,0,1,0,1,0,1,1,1,0,0
1,7,7,43076.0,43076,43076,26807,0,0,1,0,1,0,0,1,1,0,1,1,0,1
1,9,9,44423.0,44423,44423,26856,1,0,0,1,2,1,1,1,0,0,1,1,0,0
3,18,18,30021.666666666668,26004,35589,"26922,57513,78576",0,0,1,0,1,1,1,0,0,0,1,1,0,0
1,6,6,10755.0,10755,10755,26930,0,0,0,0,1,0,0,0,2,1,0,0,1,1
1,4,4,21137.0,21137,21137,26971,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2,6,6,9095.5,5214,12977,"27029,27201",0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,5,5,29573.0,29573,29573,27037,0,1,0,0,0,0,0,1,0,1,1,1,0,0
1,4,4,13741.0,13741,13741,27086,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1,8,8,9055.0,9055,9055,27151,0,1,0,0,1,0,1,2,0,1,1,1,0,0
1,5,5,4764.0,4764,4764,27169,0,0,0,0,0,0,0,1,1,0,1,0,1,1
4,16,16,17822.5,5930,27159,"27193,27557,64550,65904",1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,6,6,7260.0,7260,7260,27235,0,0,0,0,0,2,0,1,1,0,0,1,1,0
4,16,16,21680.25,20295,23044,"27268,36616,37945,50930",0,0,0,0,0,0,0,1,1,0,1,1,0,0
1,8,8,27457.0,27457,27457,27284,2,0,3,0,1,0,0,0,0,0,1,1,0,0
2,12,12,34387.5,19316,49459,"27300,58388",0,0,2,0,0,1,1,0,0,0,1,1,0,0
1,7,7,16581.0,16581,16581,27367,0,0,1,0,0,1,0,0,2,1,0,1,1,0
1,3,3,12377.0,12377,12377,27375,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5,25,25,22231.4,11190,39917,"27417,53611,65037,65144,88393",0,0,0,1,0,0,1,0,1,0,1,1,0,0
2,10,10,20243.0,10066,30420,"27508,35865",0,0,0,0,0,0,0,1,0,2,0,1,1,0
1,5,5,11235.0,11235,11235,27540,0,0,0,0,0,0,0,0,2,1,1,1,0,0
1,6,6,9824.0,9824,9824,27599,0,0,0,0,0,0,1,0,1,2,0,1,1,0
1,8,8,33712.0,33712,33712,27615,0,0,0,0,1,0,1,0,4,0,0,1,1,0
3,12,12,15136.0,12345,18396,"27623,57380,82792",0,1,0,1,0,0,0,0,1,1,0,0,0,0
1,7,7,33228.0,33228,33228,27631,0,0,0,0,1,0,0,1,2,1,0,1,1,0
1,4,4,8563.0,8563,8563,27649,0,0,0,0,0,0,0,0,1,0,2,0,0,1
4,20,20,20163.25,13928,26058,"27656,30742,47753,89458",0,0,0,0,0,1,0,0,2,0,1,1,0,0
1,6,6,15451.0,15451,15451,27789,1,0,0,1,0,0,2,0,0,0,1,1,0,0
1,5,5,8245.0,8245,8245,27839,1,0,0,0,0,1,0,0,1,0,1,1,0,0
1,6,6,15688.0,15688,15688,27854,0,0,0,1,1,0,0,1,0,0,1,1,0,1
2,6,6,23310.0,16176,30444,"27862,47514",0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,5,5,14657.0,14657,14657,27938,0,0,1,0,0,2,0,0,0,0,0,0,1,1
1,7,7,28187.0,28187,28187,28035,0,0,1,0,1,0,1,1,1,0,1,1,0,0
1,7,7,16742.0,16742,16742,28043,0,0,0,0,2,0,0,0,2,0,1,0,1,1
1,7,7,14102.0,14102,14102,28050,0,0,0,2,1,2,0,0,0,0,1,1,0,0
2,14,14,21700.5,15276,28125,"28068,75531",1,0,1,2,1,0,0,0,0,0,1,1,0,0
1,3,3,13634.0,13634,13634,28209,0,0,0,2,0,0,0,0,0,0,0,1,0,0
4,20,20,13494.25,6767,22304,"28324,65268,70045,70094",3,0,0,0,0,0,0,0,0,0,1,1,0,0
1,8,8,19124.0,19124,19124,28381,0,0,1,0,1,0,1,0,0,2,0,1,1,1
6,36,36,23439.333333333332,12978,41325,"28456,36160,61804,69625,69880,90068",0,1,1,0,1,1,0,0,0,0,1,1,0,0
1,5,5,7745.0,7745,7745,28480,0,0,1,0,2,0,1,0,0,0,0,1,0,0
2,10,10,35608.5,18823,52394,"28514,64659",1,0,0,0,0,2,0,0,0,0,1,1,0,0
1,6,6,22859.0,22859,22859,28522,0,1,1,0,1,0,0,0,1,0,1,1,0,0
1,5,5,33524.0,33524,33524,28589,0,0,0,0,0,0,2,0,0,1,1,1,0,0
1,4,4,25620.0,25620,25620,28605,0,0,1,1,0,0,0,0,0,0,0,0,1,1
5,15,15,12990.2,8140,18627,"28654,45310,60947,63990,82545",0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,6,6,20666.0,20666,20666,28670,0,0,0,1,2,1,0,0,0,0,0,1,1,0
2,14,14,9470.0,7645,11295,"28688,34207",1,2,0,2,0,0,0,0,0,0,1,1,0,0
1,8,8,11963.0,11963,11963,28696,0,0,1,1,0,0,3,0,0,1,0,1,1,0
1,8,8,22427.0,22427,22427,28704,1,1,0,0,0,0,0,0,2,2,1,0,0,1
1,8,8,8199.0,8199,8199,28712,1,0,0,1,3,1,0,0,0,0,1,1,0,0
1,6,6,9822.0,9822,9822,28720,0,2,0,2,0,0,0,0,1,1,0,0,0,0
1,11,11,13965.0,13965,13965,28738,0,2,0,3,2,1,0,1,0,0,1,1,0,0
1,8,8,39933.0,39933,39933,28753,0,0,1,1,1,0,1,0,2,0,1,1,0,0
3,9,9,12669.0,9042,17573,"28860,30056,70300",0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,5,5,12643.0,12643,12643,28886,0,0,0,0,1,1,0,0,1,0,1,1,0,0
1,7,7,20284.0,20284,20284,28936,0,0,1,0,0,1,0,1,1,1,0,1,1,0
1,9,9,14276.0,14276,14276,28951,1,1,1,1,1,1,0,1,0,0,1,1,0,0
1,5,5,21381.0,21381,21381,28977,1,1,1,0,0,0,0,0,1,0,0,1,0,0
1,5,5,10543.0,10543,10543,28985,0,0,0,0,1,1,0,0,0,1,0,1,1,0
2,12,12,14200.0,9560,18840,"28993,49403",1,0,1,2,0,0,0,0,0,1,1,0,0,0
4,20,20,24356.5,6532,56870,"29041,40139,51102,55673",0,0,0,0,1,0,0,0,1,1,0,1,1,0
2,10,10,17035.0,16762,17308,"29074,41343",1,0,0,0,0,0,0,0,0,0,1,1,1,1
1,6,6,16978.0,16978,16978,29090,0,1,0,0,0,1,0,1,1,0,1,1,0,0
6,48,48,17535.166666666668,13844,23868,"29124,42416,49825,51367,62505,70078",1,1,1,1,1,1,0,0,0,0,1,1,0,0
1,5,5,12567.0,12567,12567,29132,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,6,6,15943.0,15943,15943,29140,1,0,0,0,1,2,0,0,0,0,1,1,0,0
5,30,30,17536.2,8644,31374,"29165,29322,35964,72926,76190",1,1,1,0,1,0,0,0,0,0,1,1,0,0
1,8,8,14886.0,14886,14886,29173,0,1,2,1,0,2,0,0,0,0,1,1,0,0
1,8,8,22092.0,22092,22092,29199,0,0,1,0,0,2,0,1,1,1,1,1,0,0
1,7,7,26633.0,26633,26633,29207,0,1,1,0,2,0,0,1,0,0,1,1,0,0
1,7,7,10729.0,10729,10729,29231,0,1,2,0,2,0,0,0,0,0,1,1,0,0
1,10,10,17129.0,17129,17129,29249,0,2,2,1,2,1,0,0,0,0,1,1,0,0
2,8,8,8733.5,7616,9851,"29264,71092",2,0,0,1,0,0,0,0,0,0,0,1,0,0
1,6,6,16472.0,16472,16472,29272,0,0,0,0,0,3,0,1,0,0,1,1,0,0
1,8,8,10552.0,10552,10552,29280,1,0,1,1,1,1,1,0,0,0,1,1,0,0
1,8,8,7088.0,7088,7088,29306,0,0,1,1,0,2,0,2,0,0,1,1,0,0
2,12,12,10186.0,8998,11374,"29314,37424",1,1,2,0,0,0,0,0,1,1,0,0,0,0
1,5,5,32569.0,32569,32569,29348,0,0,0,0,0,0,1,0,0,2,1,0,0,1
2,6,6,13127.0,12759,13495,"29561,51268",0,0,0,0,1,0,0,0,1,0,0,1,0,0
3,15,15,14130.333333333334,5558,22643,"29587,51896,82024",0,0,0,0,0,1,0,0,1,1,0,0,1,1
1,7,7,13194.0,13194,13194,29660,0,2,1,1,0,0,0,1,0,0,1,1,0,0
1,5,5,17315.0,17315,17315,29744,1,0,0,1,1,0,0,0,0,0,0,1,1,0
3,15,15,19568.666666666668,7884,35267,"29801,37754,55475",0,0,0,0,0,1,2,0,0,0,1,1,0,0
4,20,20,21221.0,13230,33605,"29975,37705,40154,58909",0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,3,16397.0,16397,16397,30072,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3,15,15,17339.0,14243,22226,"30080,45153,57679",0,0,0,3,0,0,0,0,0,0,1,1,0,0
4,12,12,15163.25,7566,22558,"30189,50229,69807,71308",1,1,0,0,0,0,0,0,0,0,0,1,0,0
1,8,8,12193.0,12193,12193,30254,1,2,0,2,0,1,0,0,0,0,1,1,0,0
1,11,11,20941.0,20941,20941,30270,0,0,2,0,0,2,0,1,0,3,1,1,0,1
2,12,12,14664.5,13179,16150,"30346,74872",0,0,0,1,0,0,2,0,1,0,1,1,0,0
2,16,16,12030.5,11414,12647,"30379,49445",1,1,1,2,0,1,0,0,0,0,1,1,0,0
3,21,21,12693.666666666666,5403,24494,"30387,63149,69773",2,0,2,0,1,0,0,0,0,0,1,1,0,0
1,6,6,27486.0,27486,27486,30403,0,0,1,1,0,1,0,1,0,1,0,1,0,0
1,9,9,17507.0,17507,17507,30411,0,1,2,1,1,1,0,0,0,1,1,1,0,0
1,7,7,17514.0,17514,17514,30551,0,1,0,0,0,0,0,0,2,1,1,0,1,1
3,12,12,11829.333333333334,4935,17028,"30569,44834,47100",0,1,0,0,0,0,0,0,0,1,1,0,0,1
4,20,20,12447.25,8851,17505,"30577,66324,68478,79046",2,0,1,0,0,0,0,0,1,1,0,0,0,0
3,18,18,15748.333333333334,11477,21592,"30734,37143,43794",1,0,0,3,0,0,0,0,0,0,1,1,0,0
1,9,9,13810.0,13810,13810,30759,0,1,0,1,1,0,0,1,2,1,1,1,0,0
1,8,8,16816.0,16816,16816,30767,0,2,1,1,1,1,0,0,0,0,0,1,1,0
5,30,30,25143.0,10633,34974,"30809,40386,64832,76778,79921",0,2,2,0,0,0,0,0,0,0,1,1,0,0
1,4,4,19733.0,19733,19733,30817,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1,6,6,17892.0,17892,17892,30825,1,1,0,1,0,0,0,0,0,0,1,1,0,1
1,7,7,11085.0,11085,11085,30874,1,0,1,0,0,1,1,0,0,1,0,1,1,0
2,14,14,40637.0,18263,63011,"30882,35592",0,2,1,2,0,0,0,0,0,0,1,1,0,0
1,5,5,20449.0,20449,20449,30916,0,0,2,0,0,0,0,0,0,0,1,1,0,1
2,8,8,22832.0,12410,33254,"30932,89375",0,0,0,0,0,0,1,1,0,0,0,0,1,1
1,5,5,12225.0,12225,12225,31047,0,1,0,0,0,0,0,2,0,0,1,1,0,0
1,4,4,6103.0,6103,6103,31179,1,0,0,0,1,0,1,0,0,0,0,1,0,0
5,20,20,10215.0,2394,18596,"31393,36939,42739,56457,57349",0,0,0,0,0,0,0,0,2,1,0,0,0,1
2,8,8,9395.0,6047,12743,"31518,64923",0,1,0,1,0,0,0,0,0,0,0,1,1,0
1,9,9,17201.0,17201,17201,31526,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2,10,10,11478.0,5696,17260,"31542,58610",0,0,0,0,0,0,0,0,0,0,1,1,1,2
1,7,7,11933.0,11933,11933,31658,0,0,0,0,0,1,1,1,0,0,0,2,1,1
3,18,18,27088.666666666668,25975,29316,"31732,69492,89094",0,0,1,1,1,0,0,1,0,0,1,1,0,0
1,4,4,10421.0,10421,10421,31815,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1,7,7,16894.0,16894,16894,31914,0,1,0,0,1,1,2,0,0,0,1,1,0,0
1,3,3,27447.0,27447,27447,31955,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4,12,12,11633.5,3805,20922,"32052,36871,72975,81976",0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,9,9,37033.0,37033,37033,32151,0,1,2,0,2,0,2,0,0,0,1,1,0,0
2,12,12,18348.5,16509,20188,"32185,75325",0,1,0,2,1,0,0,0,0,0,1,1,0,0
1,3,3,20783.0,20783,20783,32193,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,3,3,8691.0,8691,8691,32219,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2,8,8,20180.0,18868,21492,"32235,85217",0,0,1,0,0,0,0,0,1,0,1,1,0,0
1,3,3,10680.0,10680,10680,32292,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1,8,8,12531.0,12531,12531,32326,0,0,0,0,0,2,0,1,1,2,0,1,1,0
1,4,4,11313.0,11313,11313,32367,0,1,1,1,0,0,0,0,0,0,1,0,0,0
5,10,10,13584.2,8436,18783,"32383,34561,63347,67470,73817",0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,10,10,20683.5,11687,29680,"32391,52100",0,0,0,0,1,0,2,0,0,0,1,1,0,0
1,7,7,26199.0,26199,26199,32581,0,0,0,0,1,1,1,0,1,1,0,0,1,1
2,8,8,10759.5,6856,14663,"32615,79194",0,0,1,1,0,0,0,0,0,0,0,1,1,0
2,8,8,21448.0,17279,25617,"32722,72520",0,0,1,0,0,0,0,0,0,1,1,1,0,0
5,20,20,21653.0,13054,37056,"32862,35394,42440,84905,87114",0,0,0,0,0,1,1,0,0,0,0,0,1,1
4,16,16,16576.5,11352,21012,"32961,39362,40899,62612",0,0,0,0,0,0,2,0,0,0,0,0,1,1
4,20,20,12228.0,7082,17817,"32995,34470,50757,88211",0,0,1,2,0,0,0,0,0,0,1,1,0,0
1,5,5,15817.0,15817,15817,33126,0,0,0,0,0,0,0,0,2,0,0,1,2,0
1,4,4,10694.0,10694,10694,33183,0,0,0,0,3,0,0,0,0,0,0,1,0,0
1,4,4,36370.0,36370,36370,33308,0,0,0,0,0,1,0,0,2,0,0,1,0,0
7,28,28,21456.285714285714,13824,45250,"33340,47639,58313,58735,63867,66159,68916",0,0,0,0,1,0,1,0,0,0,1,1,0,0
1,7,7,13128.0,13128,13128,33357,0,0,0,0,1,1,1,2,0,0,1,1,0,0
1,5,5,11876.0,11876,11876,33373,0,0,0,0,0,0,0,0,1,1,0,0,1,2
1,6,6,19941.0,19941,19941,33399,0,0,1,1,0,0,1,0,1,0,1,1,0,0
2,10,10,34314.5,26690,41939,"33449,64386",0,0,0,0,1,0,0,0,0,2,0,0,1,1
4,20,20,24619.5,14825,37800,"33456,44354,54833,80226",0,0,0,0,0,1,1,0,0,1,0,1,1,0
2,14,14,17643.5,11695,23592,"33506,40857",0,1,1,1,1,1,0,0,0,0,1,1,0,0
1,8,8,8184.0,8184,8184,33514,3,1,2,0,0,0,0,0,0,0,1,1,0,0
2,10,10,20693.5,12269,29118,"33530,67744",1,0,0,0,0,0,0,0,0,1,1,0,1,1
1,7,7,18031.0,18031,18031,33548,0,0,1,1,2,0,1,0,0,0,1,1,0,0
3,21,21,22787.666666666668,7722,50019,"33555,55582,60350",1,0,0,2,0,2,0,0,0,0,1,1,0,0
2,16,16,17001.5,15863,18140,"33621,84152",1,0,1,1,1,1,0,1,0,0,1,1,0,0
1,6,6,15153.0,15153,15153,33704,0,1,1,0,1,0,0,0,0,0,1,1,0,1
1,3,3,18996.0,18996,18996,33712,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,5,5,13087.0,13087,13087,33720,0,0,0,0,1,0,0,1,1,0,0,0,1,1
1,4,4,23508.0,23508,23508,33746,1,0,0,0,0,0,0,1,0,0,1,1,0,0
1,5,5,22000.0,22000,22000,33811,0,0,0,0,1,0,1,1,0,0,0,1,1,0
1,8,8,48059.0,48059,48059,33852,0,0,0,1,2,0,0,1,0,2,1,0,0,1
1,7,7,11074.0,11074,11074,33936,0,0,0,1,2,0,0,2,0,0,1,1,0,0
2,8,8,11974.0,8960,14988,"33993,81315",0,0,0,0,0,0,0,1,0,0,1,0,0,2
4,28,28,12770.0,7704,19420,"34025,41954,63297,88070",0,2,2,1,0,0,0,0,0,0,1,1,0,0
1,8,8,12093.0,12093,12093,34066,0,0,1,1,1,0,1,1,1,0,1,1,0,0
1,6,6,11765.0,11765,11765,34082,0,0,0,0,1,0,0,1,1,1,0,1,1,0
2,6,6,23563.0,16798,30328,"34124,70169",0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,4,4,18946.0,18946,18946,34165,0,0,0,0,0,0,1,0,0,0,1,1,0,1
1,3,3,10192.0,10192,10192,34223,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1,5,5,7265.0,7265,7265,34249,0,0,0,0,0,0,1,0,2,1,0,1,0,0
1,7,7,22808.0,22808,22808,34256,0,0,2,0,0,0,0,0,0,3,1,1,0,0
1,4,4,8009.0,8009,8009,34298,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1,11,11,16754.0,16754,16754,34348,0,0,1,0,0,2,0,1,4,1,0,1,1,0
2,10,10,22526.0,12595,32457,"34355,59840",0,0,0,0,0,0,1,0,2,0,0,1,1,0
1,6,6,24678.0,24678,24678,34462,0,1,1,0,0,2,0,0,0,0,1,1,0,0
1,6,6,10656.0,10656,10656,34496,0,0,0,1,1,0,0,0,0,0,1,1,1,1
1,8,8,14345.0,14345,14345,34595,0,0,1,1,2,0,1,0,0,1,0,1,1,0
2,10,10,23515.5,19725,27306,"34637,35576",0,0,0,0,1,0,0,1,0,1,0,0,1,1
1,5,5,19744.0,19744,19744,34645,0,0,0,2,1,0,0,0,0,0,0,1,1,0
3,15,15,21918.666666666668,19636,25445,"34652,40964,81307",0,0,0,0,0,1,0,0,0,2,1,1,0,0
3,15,15,20681.333333333332,13664,30884,"34710,45898,49700",0,0,1,0,0,1,0,0,0,1,1,1,0,0
1,6,6,24404.0,24404,24404,34926,0,0,0,0,0,0,1,0,2,1,0,1,1,0
1,7,7,26853.0,26853,26853,35006,0,0,2,1,0,1,0,0,0,1,1,1,0,0
1,7,7,26425.0,26425,26425,35154,0,0,0,0,0,1,1,0,1,2,0,1,1,0
1,6,6,7337.0,7337,7337,35204,1,0,1,0,0,0,0,0,0,1,1,0,1,1
2,12,12,38341.5,9124,67559,"35212,63230",0,0,0,0,0,0,0,1,2,1,0,0,1,1
1,8,8,11933.0,11933,11933,35238,0,0,1,1,2,1,0,1,0,0,1,1,0,0
2,6,6,19779.5,19366,20193,"35246,86280",0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,7,7,31569.0,31569,31569,35261,1,0,0,0,0,0,0,0,0,3,1,0,1,1
1,3,3,9415.0,9415,9415,35295,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2,8,8,11936.0,10226,13646,"35303,38620",1,0,0,0,0,0,0,0,0,0,1,1,0,1
1,5,5,21754.0,21754,21754,35329,1,0,0,0,0,0,0,0,1,1,1,0,0,1
2,10,10,17780.0,14972,20588,"35378,58719",0,0,0,1,2,0,0,0,0,0,0,1,1,0
2,8,8,8320.5,6936,9705,"35493,62000",0,0,1,0,0,0,0,0,1,0,0,1,1,0
1,6,6,21883.0,21883,21883,35758,1,0,2,1,0,0,0,0,0,0,1,1,0,0
2,10,10,23238.5,22834,23643,"35808,37119",0,0,0,1,0,1,1,0,0,0,0,1,1,0
1,5,5,16801.0,16801,16801,35816,0,0,0,1,0,0,0,0,2,0,1,1,0,0
1,9,9,9734.0,9734,9734,36046,0,0,0,1,0,1,1,0,2,2,0,1,1,0
4,16,16,21408.5,11188,37902,"36087,49122,65854,73841",0,0,0,0,0,1,1,0,0,0,1,1,0,0
1,4,4,15158.0,15158,15158,36186,0,0,0,0,0,0,0,0,3,1,0,0,0,0
1,7,7,7845.0,7845,7845,36236,0,0,1,0,1,0,0,1,1,1,0,1,1,0
1,10,10,16226.0,16226,16226,36244,0,3,2,1,2,0,0,0,0,0,1,1,0,0
1,7,7,15070.0,15070,15070,36251,1,0,1,0,0,2,0,1,0,0,1,1,0,0
5,25,25,17309.8,9832,23519,"36434,40345,42473,69690,83485",0,0,0,0,1,0,1,0,0,1,1,1,0,0
2,4,4,22866.5,10057,35676,"36483,46680",0,0,1,0,0,0,0,0,0,0,1,0,0,0
3,15,15,29629.333333333332,25654,35533,"36533,37309,65441",0,0,1,0,0,1,1,0,0,0,1,1,0,0
4,24,24,19777.25,11384,30874,"36608,41780,69823,77586",0,0,0,1,1,1,1,0,0,0,1,1,0,0
1,4,4,29239.0,29239,29239,36632,2,0,0,0,0,0,0,0,0,0,0,1,1,0
1,6,6,7297.0,7297,7297,36723,0,0,0,1,2,0,0,0,1,0,0,1,1,0
2,8,8,29812.5,16914,42711,"36780,85787",0,0,0,1,0,0,1,0,0,0,1,1,0,0
1,3,3,15349.0,15349,15349,36863,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,3,3,11978.0,11978,11978,36889,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2,4,4,3172.5,1634,4711,"36897,74815",1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,8,8,18968.0,18968,18968,36947,0,0,0,1,0,2,0,3,0,0,1,1,0,0
4,24,24,16147.0,12824,21184,"36962,48314,52803,58156",1,0,1,2,0,0,0,0,0,0,1,1,0,0
1,9,9,13713.0,13713,13713,36970,1,2,2,0,1,1,0,0,0,0,1,1,0,0
1,9,9,30954.0,30954,30954,36988,0,0,1,2,1,1,1,0,1,0,1,1,0,0
1,6,6,11424.0,11424,11424,36996,0,2,1,1,0,0,0,0,0,1,1,0,0,0
2,10,10,9416.5,6190,12643,"37002,77230",0,0,0,0,2,0,0,1,0,0,1,1,0,0
1,4,4,2966.0,2966,2966,37028,0,0,0,0,0,0,2,0,0,1,0,0,0,1
1,6,6,12574.0,12574,12574,37077,0,0,0,0,1,0,0,2,1,0,1,1,0,0
2,12,12,21226.5,7227,35226,"37085,47902",0,0,0,1,0,1,1,1,0,0,1,1,0,0
1,5,5,14559.0,14559,14559,37093,0,0,0,0,2,0,0,1,0,0,0,1,1,0
1,5,5,18081.0,18081,18081,37176,0,0,0,0,0,0,0,1,0,3,0,0,1,0
4,12,12,13348.25,5710,26029,"37192,53553,63834,82412",0,0,0,0,0,0,0,0,2,1,0,0,0,0
5,15,15,14053.4,10343,19558,"37275,43067,45625,69047,82834",1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,12,12,10307.0,10307,10307,37408,0,2,1,1,1,2,0,2,1,0,1,1,0,0
1,9,9,47484.0,47484,47484,37432,0,1,1,0,2,1,0,1,0,1,1,1,0,0
1,4,4,15523.0,15523,15523,37499,0,0,0,0,0,0,0,0,0,3,0,1,0,0
1,6,6,26514.0,26514,26514,37713,0,0,1,1,1,1,0,0,0,0,0,1,1,0
3,12,12,25606.666666666668,14869,33687,"37895,83212,87171",0,0,0,0,1,0,1,0,0,0,0,0,1,1
2,8,8,24334.5,20088,28581,"37986,60087",0,0,2,0,0,0,0,0,0,1,1,0,0,0
1,6,6,19344.0,19344,19344,38117,0,0,0,1,0,0,0,0,2,0,1,1,0,1
1,7,7,10529.0,10529,10529,38133,0,0,0,1,2,0,0,1,0,1,1,1,0,0
2,8,8,28211.5,27931,28492,"38166,68338",0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,7,7,14632.0,14632,14632,38182,0,0,2,0,0,0,0,0,1,2,1,1,0,0
1,7,7,13197.0,13197,13197,38190,0,0,0,2,0,1,2,0,0,0,1,1,0,0
1,10,10,21520.0,21520,21520,38216,1,1,1,1,1,2,0,1,0,0,1,1,0,0
1,5,5,108249.0,108249,108249,38273,0,0,0,0,0,1,0,0,0,2,0,1,1,0
1,10,10,21887.0,21887,21887,38323,2,1,0,1,1,1,1,1,0,0,1,1,0,0
1,4,4,17546.0,17546,17546,38398,0,0,0,0,0,0,2,0,0,0,1,1,0,0
1,8,8,27750.0,27750,27750,38406,0,2,0,1,1,0,0,1,1,0,1,1,0,0
2,10,10,33947.0,23445,44449,"38414,69286",0,0,0,0,0,0,2,0,1,0,0,0,1,1
1,7,7,9749.0,9749,9749,38448,2,0,1,1,0,1,0,0,0,0,1,1,0,0
1,6,6,15653.0,15653,15653,38463,0,0,0,1,2,0,0,0,0,1,0,1,1,0
1,6,6,13741.0,13741,13741,38471,0,0,0,0,2,0,0,0,0,2,1,1,0,0
1,4,4,18233.0,18233,18233,38554,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,6,6,7058.0,7058,7058,38760,3,0,1,0,0,0,0,0,0,0,1,1,0,0
1,5,5,5471.0,5471,5471,38786,0,1,1,2,0,0,0,0,0,0,0,1,0,0
1,9,9,16898.0,16898,16898,38828,0,1,1,1,0,2,2,0,0,0,1,1,0,0
3,12,12,15119.333333333334,12170,18645,"38836,83030,87320",0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,6,6,20748.0,20748,20748,38927,1,0,1,0,0,1,0,0,0,0,1,1,0,1
2,16,16,24421.5,12686,36157,"39040,56846",1,0,2,0,0,2,0,1,0,0,1,1,0,0
1,7,7,25380.0,25380,25380,39107,0,1,0,1,2,0,0,0,1,0,1,1,0,0
1,5,5,19942.0,19942,19942,39180,0,0,0,1,0,1,0,0,1,0,1,1,0,0
2,12,12,17254.0,12455,22053,"39214,47928",0,0,0,0,1,2,1,0,0,0,1,1,0,0
1,7,7,9312.0,9312,9312,39313,1,0,2,0,0,2,0,0,0,0,1,1,0,0
1,7,7,13454.0,13454,13454,39339,0,0,0,0,0,0,1,0,1,2,0,1,1,1
1,6,6,23197.0,23197,23197,39453,0,0,2,0,0,1,0,1,0,0,1,1,0,0
1,6,6,30283.0,30283,30283,39487,0,0,0,0,0,1,2,0,1,0,1,1,0,0
3,9,9,15871.333333333334,10936,21087,"39628,76794,88161",1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,5,5,11885.0,11885,11885,39644,1,0,0,0,1,0,0,0,0,0,1,1,0,1
2,6,6,17029.0,10681,23377,"39719,51995",0,0,0,0,0,2,0,0,0,0,0,1,0,0
1,6,6,18575.0,18575,18575,39727,1,1,0,0,0,0,0,1,0,1,1,1,0,0
