misparmb,c3,FoodNorm-active,FoodNorm-sendetary,food_actual,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,872.12,,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"3,012.76",,,,,,,,,,,,,,,
,,,"3,012.76",,,,,,,,,,,,,,,
,,,"3,012.76",,,,,,,,,,,,,,,
,,,"3,012.76",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"5,232.69",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"2,061.36",,,,,,,,,,,,,,,
,,,"2,061.36",,,,,,,,,,,,,,,
,,,"2,061.36",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,347.81",,,,,,,,,,,,,,,
,,,"1,347.81",,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,951.40,,,,,,,,,,,,,,,
,,,"1,664.95",,,,,,,,,,,,,,,
,,,"1,664.95",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"2,140.65",,,,,,,,,,,,,,,
,,,"2,140.65",,,,,,,,,,,,,,,
,,,"2,140.65",,,,,,,,,,,,,,,
,,,872.12,,,,,,,,,,,,,,,
,,,872.12,,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,"2,140.65",,,,,,,,,,,,,,,
,,,"2,140.65",,,,,,,,,,,,,,,
,,,"2,140.65",,,,,,,,,,,,,,,
,,,951.40,,,,,,,,,,,,,,,
,,,"3,567.74",,,,,,,,,,,,,,,
,,,"3,567.74",,,,,,,,,,,,,,,
,,,"3,567.74",,,,,,,,,,,,,,,
,,,"3,567.74",,,,,,,,,,,,,,,
,,,"3,567.74",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,872.12,,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,713.55,,,,,,,,,,,,,,,
,,,"4,281.29",,,,,,,,,,,,,,,
,,,"4,281.29",,,,,,,,,,,,,,,
,,,"4,281.29",,,,,,,,,,,,,,,
,,,"4,281.29",,,,,,,,,,,,,,,
,,,"4,281.29",,,,,,,,,,,,,,,
,,,"4,281.29",,,,,,,,,,,,,,,
,,,792.83,,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,951.40,,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,268.53",,,,,,,,,,,,,,,
,,,"1,268.53",,,,,,,,,,,,,,,
,,,"5,153.41",,,,,,,,,,,,,,,
,,,"5,153.41",,,,,,,,,,,,,,,
,,,"5,153.41",,,,,,,,,,,,,,,
,,,"5,153.41",,,,,,,,,,,,,,,
,,,"5,153.41",,,,,,,,,,,,,,,
,,,"5,153.41",,,,,,,,,,,,,,,
,,,"5,153.41",,,,,,,,,,,,,,,
,,,"5,153.41",,,,,,,,,,,,,,,
,,,"5,153.41",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"4,519.14",,,,,,,,,,,,,,,
,,,"4,519.14",,,,,,,,,,,,,,,
,,,"4,519.14",,,,,,,,,,,,,,,
,,,"4,519.14",,,,,,,,,,,,,,,
,,,"4,519.14",,,,,,,,,,,,,,,
,,,"4,519.14",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,171.33",,,,,,,,,,,,,,,
,,,"3,171.33",,,,,,,,,,,,,,,
,,,"3,171.33",,,,,,,,,,,,,,,
,,,"3,171.33",,,,,,,,,,,,,,,
,,,"3,171.33",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,951.40,,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,951.40,,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"2,537.06",,,,,,,,,,,,,,,
,,,"2,537.06",,,,,,,,,,,,,,,
,,,"2,537.06",,,,,,,,,,,,,,,
,,,"2,537.06",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"2,854.20",,,,,,,,,,,,,,,
,,,"3,567.74",,,,,,,,,,,,,,,
,,,"3,567.74",,,,,,,,,,,,,,,
,,,"3,567.74",,,,,,,,,,,,,,,
,,,"3,567.74",,,,,,,,,,,,,,,
,,,"3,567.74",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,219.93",,,,,,,,,,,,,,,
,,,"2,219.93",,,,,,,,,,,,,,,
,,,"2,219.93",,,,,,,,,,,,,,,
,,,"2,140.65",,,,,,,,,,,,,,,
,,,"2,140.65",,,,,,,,,,,,,,,
,,,"2,140.65",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,805.59",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"4,439.86",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"4,043.44",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,872.12,,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,872.12,,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,"1,982.08",,,,,,,,,,,,,,,
,,,"1,982.08",,,,,,,,,,,,,,,
,,,"1,982.08",,,,,,,,,,,,,,,
,,,"1,982.08",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,872.12,,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"3,012.76",,,,,,,,,,,,,,,
,,,"3,012.76",,,,,,,,,,,,,,,
,,,"3,012.76",,,,,,,,,,,,,,,
,,,"3,012.76",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"4,202.01",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,537.06",,,,,,,,,,,,,,,
,,,"2,537.06",,,,,,,,,,,,,,,
,,,"2,537.06",,,,,,,,,,,,,,,
,,,"2,537.06",,,,,,,,,,,,,,,
,,,"3,329.89",,,,,,,,,,,,,,,
,,,"3,329.89",,,,,,,,,,,,,,,
,,,"3,329.89",,,,,,,,,,,,,,,
,,,"3,329.89",,,,,,,,,,,,,,,
,,,"3,329.89",,,,,,,,,,,,,,,
,,,"2,695.63",,,,,,,,,,,,,,,
,,,"2,695.63",,,,,,,,,,,,,,,
,,,"2,695.63",,,,,,,,,,,,,,,
,,,"2,695.63",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"1,347.81",,,,,,,,,,,,,,,
,,,"1,347.81",,,,,,,,,,,,,,,
,,,"1,744.23",,,,,,,,,,,,,,,
,,,"1,744.23",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"3,092.05",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"4,756.99",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"4,122.73",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,250.61",,,,,,,,,,,,,,,
,,,"3,171.33",,,,,,,,,,,,,,,
,,,"3,171.33",,,,,,,,,,,,,,,
,,,"3,171.33",,,,,,,,,,,,,,,
,,,"3,171.33",,,,,,,,,,,,,,,
,,,"3,171.33",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,"2,616.35",,,,,,,,,,,,,,,
,,,951.40,,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"4,836.28",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"3,488.46",,,,,,,,,,,,,,,
,,,"7,056.21",,,,,,,,,,,,,,,
,,,"7,056.21",,,,,,,,,,,,,,,
,,,"7,056.21",,,,,,,,,,,,,,,
,,,"7,056.21",,,,,,,,,,,,,,,
,,,"7,056.21",,,,,,,,,,,,,,,
,,,"7,056.21",,,,,,,,,,,,,,,
,,,"7,056.21",,,,,,,,,,,,,,,
,,,"7,056.21",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"3,964.16",,,,,,,,,,,,,,,
,,,"6,104.81",,,,,,,,,,,,,,,
,,,"6,104.81",,,,,,,,,,,,,,,
,,,"6,104.81",,,,,,,,,,,,,,,
,,,"6,104.81",,,,,,,,,,,,,,,
,,,"6,104.81",,,,,,,,,,,,,,,
,,,"6,104.81",,,,,,,,,,,,,,,
,,,"6,104.81",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,951.40,,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"3,409.18",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,744.23",,,,,,,,,,,,,,,
,,,"1,744.23",,,,,,,,,,,,,,,
,,,"1,744.23",,,,,,,,,,,,,,,
,,,"1,744.23",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,"3,726.31",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"2,933.48",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"1,585.66",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"2,774.91",,,,,,,,,,,,,,,
,,,"2,774.91",,,,,,,,,,,,,,,
,,,"2,774.91",,,,,,,,,,,,,,,
,,,"2,774.91",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,"2,299.21",,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,634.27,,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"2,457.78",,,,,,,,,,,,,,,
,,,"3,884.88",,,,,,,,,,,,,,,
,,,"3,884.88",,,,,,,,,,,,,,,
,,,"3,884.88",,,,,,,,,,,,,,,
,,,"3,884.88",,,,,,,,,,,,,,,
,,,"3,884.88",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,506.38",,,,,,,,,,,,,,,
,,,"1,427.10",,,,,,,,,,,,,,,
,,,"1,427.10",,,,,,,,,,,,,,,
,,,"1,902.80",,,,,,,,,,,,,,,
,,,"1,902.80",,,,,,,,,,,,,,,
