misparmb,c3 - סך כל ההוצאות,F_norm Active cheapest - סך הוצאה נמוכה למספר הסלים,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
5629,27457,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
27284,27457,"6,580.51",2,0,3,0,1,0,0,0,0,0,1,1,0,0
81430,27467,"5,153.41",0,0,0,0,1,0,0,0,1,1,0,0,1,1
30403,27486,"5,153.41",0,0,1,1,0,1,0,1,0,1,0,1,0,0
87569,27493,"5,153.41",1,0,0,1,0,1,0,0,0,1,1,1,0,0
77974,27496,"6,104.81",0,0,1,0,2,0,0,0,1,0,1,1,0,0
18879,27507,"3,488.46",0,0,0,2,0,0,0,0,0,0,1,1,0,0
43752,27513,"4,519.14",0,0,0,1,0,2,0,0,0,0,1,1,0,0
14738,27514,"5,708.39",0,1,1,0,1,0,1,0,0,0,1,1,0,0
11718,27556,"4,202.01",0,1,0,1,0,1,0,0,0,0,1,1,0,0
35741,27565,"4,122.73",0,0,0,0,0,1,1,0,0,0,0,1,1,0
67256,27574,"3,250.61",1,1,0,0,0,0,0,0,0,1,1,0,0,0
4242,27584,"4,756.99",0,0,1,0,1,0,0,1,0,0,0,1,1,0
32334,27601,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
70011,27607,"6,818.36",0,0,0,0,0,0,1,0,3,0,0,0,1,1
57257,27617,"3,329.89",1,0,0,1,0,0,0,0,0,0,1,1,0,0
39354,27629,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
50823,27639,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
55087,27647,"4,122.73",0,1,1,1,0,0,0,0,0,0,1,1,0,0
17343,27657,"4,122.73",1,0,1,1,0,0,0,0,0,0,1,1,0,0
55632,27658,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
40634,27662,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
20164,27687,"4,122.73",0,0,0,0,0,0,0,0,1,1,0,0,1,1
65441,27701,"4,994.84",0,0,1,0,0,1,1,0,0,0,1,1,0,0
68536,27702,"6,421.94",1,0,1,1,1,0,1,0,0,0,1,1,0,0
6908,27705,"4,202.01",0,0,0,0,0,0,1,0,0,1,0,0,1,1
48363,27722,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
50310,27727,"4,439.86",0,0,0,0,0,0,1,0,1,0,0,0,1,1
38406,27750,"7,056.21",0,2,0,1,1,0,0,1,1,0,1,1,0,0
67322,27753,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
80051,27754,"4,043.44",0,0,0,0,0,0,0,0,1,0,0,1,1,1
60079,27755,"5,549.82",0,0,0,0,0,0,0,0,2,0,1,0,1,1
57372,27764,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
59113,27766,"6,580.51",0,0,0,0,0,0,1,1,2,0,0,0,1,1
83873,27770,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15263,27771,"4,598.43",0,1,0,0,1,0,0,1,0,0,1,1,0,0
80259,27787,"4,677.71",0,0,0,1,1,1,0,0,0,0,1,1,0,0
78451,27824,"4,598.43",0,0,1,0,0,2,0,0,0,0,1,1,0,0
56358,27857,"3,409.18",1,0,1,0,0,0,0,0,0,0,1,1,0,0
34629,27866,"4,439.86",0,0,1,1,0,1,0,0,0,0,1,1,0,0
71555,27881,"5,074.13",1,0,0,2,1,0,0,0,0,0,1,1,0,0
17418,27896,"2,854.20",0,0,0,0,1,0,0,0,0,1,0,0,0,1
47464,27910,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
59709,27910,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
18531,27922,"3,884.88",0,0,0,0,0,0,0,1,1,0,0,1,0,1
38166,27931,"3,726.31",0,0,1,0,0,0,0,0,0,1,0,0,1,1
48728,27933,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
61804,27939,"5,311.98",0,1,1,0,1,1,0,0,0,0,1,1,0,0
24026,27957,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
50914,27961,"4,360.58",0,1,0,1,1,0,0,0,0,0,1,1,0,0
43711,27966,"9,672.55",3,1,0,0,0,0,0,0,2,2,1,1,1,0
57299,27983,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
28084,27986,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
36269,27997,"4,994.84",1,0,1,1,0,1,0,0,0,0,1,1,0,0
70755,28014,"5,074.13",0,0,0,0,0,0,0,2,1,0,0,1,1,0
81422,28026,"4,202.01",1,0,0,1,0,1,0,0,0,0,1,1,0,0
59121,28036,"4,122.73",0,0,0,0,0,0,0,0,1,1,0,0,1,1
46714,28040,"6,342.66",0,0,0,0,0,0,1,1,1,1,0,0,1,1
53223,28048,"3,647.03",1,0,0,1,0,0,0,0,0,0,2,0,0,0
81919,28048,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
30478,28058,"5,232.69",0,0,0,0,0,1,0,0,2,0,0,0,1,1
50591,28070,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
65771,28075,"5,549.82",0,0,0,0,0,0,0,0,3,0,0,0,1,1
6247,28079,"3,567.74",0,0,1,1,0,0,0,0,0,0,1,1,0,0
29496,28082,"4,043.44",1,0,0,2,0,0,0,0,0,0,1,1,0,0
21303,28085,"4,519.14",0,1,0,0,1,1,0,0,0,0,1,1,0,0
70722,28088,"5,153.41",0,0,0,0,0,0,1,0,0,2,0,1,1,0
59899,28095,"2,616.35",0,1,0,0,0,0,0,0,0,0,1,1,0,0
58032,28115,"4,756.99",2,0,2,0,0,0,0,0,0,0,1,1,0,0
75531,28125,"5,866.96",1,0,1,2,1,0,0,0,0,0,1,1,0,0
87312,28130,"5,232.69",0,0,0,0,0,1,0,0,2,0,0,1,1,0
21584,28157,"3,647.03",0,0,2,0,0,0,0,0,0,0,1,1,0,0
35550,28162,"5,232.69",0,0,0,0,1,0,0,1,1,0,1,1,0,0
51235,28167,"6,818.36",0,0,0,0,1,1,0,0,0,3,1,1,0,0
62901,28179,"7,531.91",1,0,1,0,0,0,0,0,1,1,1,1,1,1
85969,28183,"4,519.14",0,0,0,0,0,0,1,0,1,1,0,0,1,0
53850,28186,"3,884.88",0,0,0,0,0,0,0,0,0,2,0,0,1,1
28035,28187,"7,294.06",0,0,1,0,1,0,1,1,1,0,1,1,0,0
73114,28187,"4,519.14",1,2,1,0,0,0,0,0,0,0,1,1,0,0
50773,28194,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
5116,28196,"4,915.56",1,1,0,1,1,0,0,0,0,0,1,1,0,0
41798,28200,"8,086.89",1,0,1,0,0,1,0,1,0,3,1,1,0,0
11999,28223,"4,915.56",0,0,0,0,0,0,0,0,0,1,0,1,2,1
8979,28246,"3,171.33",1,1,0,0,0,0,0,0,0,0,1,1,0,0
53827,28259,"5,074.13",0,0,0,1,1,0,1,0,0,0,1,1,0,0
40915,28263,"3,329.89",0,1,0,1,0,0,0,0,0,0,1,1,0,0
83212,28264,"4,281.29",0,0,0,0,1,0,1,0,0,0,0,0,1,1
77107,28268,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
66514,28308,"4,043.44",1,0,0,2,0,0,0,0,0,0,1,1,0,0
80150,28308,"6,184.09",0,0,0,0,0,0,0,0,1,1,1,1,1,1
50609,28310,"4,994.84",0,1,0,0,0,0,0,0,2,0,1,1,0,0
71563,28312,"3,171.33",2,0,0,0,0,0,0,0,0,0,1,1,0,0
47068,28326,"4,519.14",0,0,0,2,1,0,0,0,0,0,1,1,0,0
75804,28326,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
82859,28344,"6,421.94",0,0,1,1,1,1,0,1,0,0,1,1,0,0
72439,28345,"5,232.69",1,1,0,0,0,0,0,0,1,1,0,0,1,1
34017,28349,"3,409.18",1,0,1,0,0,0,0,0,0,0,1,1,0,0
19067,28351,"5,391.26",0,0,0,0,0,0,1,0,1,1,0,0,1,1
23200,28371,"4,994.84",0,0,0,1,0,0,1,0,0,1,1,1,0,0
48645,28379,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
20115,28381,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
26278,28387,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
40873,28393,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
16410,28417,"4,360.58",0,0,0,0,0,0,0,0,2,0,0,0,1,1
40337,28417,"4,519.14",0,0,0,1,0,2,0,0,0,0,1,1,0,0
75861,28428,"3,250.61",1,1,0,0,0,0,0,0,0,1,1,0,0,0
31336,28449,"3,964.16",0,0,0,0,1,1,0,0,0,0,1,1,0,0
12708,28452,"4,598.43",0,0,1,0,0,2,0,0,0,0,1,1,0,0
19307,28465,"5,153.41",0,0,0,0,0,0,0,0,1,2,1,1,0,0
57513,28472,"6,025.52",0,0,1,0,1,1,1,0,0,0,1,1,0,0
25171,28476,"4,994.84",0,0,0,0,1,0,0,0,0,2,1,1,0,0
68353,28480,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
26948,28492,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
68338,28492,"3,726.31",0,0,1,0,0,0,0,0,0,1,0,0,1,1
74559,28492,"5,074.13",0,0,0,0,0,0,0,1,1,1,0,1,1,0
85241,28498,"4,915.56",0,0,0,0,0,2,0,0,1,0,0,1,1,0
46318,28501,"5,549.82",0,0,2,0,1,1,0,0,0,0,1,1,0,0
5249,28513,"5,153.41",0,0,0,0,1,1,0,0,1,0,1,0,0,1
24463,28518,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
23838,28520,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
40543,28528,"7,294.06",0,0,2,1,2,1,0,0,0,0,1,1,0,0
81547,28530,"5,549.82",0,1,0,0,0,0,0,1,0,0,1,1,1,1
86264,28533,"3,805.59",0,0,0,1,1,0,0,0,0,0,1,1,0,0
14308,28573,"3,884.88",0,0,0,0,0,1,0,1,0,0,1,1,0,0
68684,28577,"3,329.89",1,0,0,1,0,0,0,0,0,0,1,1,0,0
73239,28578,"3,409.18",1,0,1,0,0,0,0,0,0,0,1,1,0,0
40923,28579,"4,202.01",1,0,2,0,0,0,0,0,0,0,1,1,0,0
37986,28581,"3,726.31",0,0,2,0,0,0,0,0,0,1,1,0,0,0
47761,28590,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
74179,28607,"3,409.18",1,0,1,0,0,0,0,0,0,0,1,1,0,0
51748,28613,"4,122.73",0,0,0,0,0,0,0,1,1,0,0,0,1,1
80036,28621,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
47688,28629,"6,342.66",0,0,0,0,0,0,1,1,1,1,0,1,1,0
41525,28641,"4,756.99",0,0,1,0,1,1,0,0,0,0,1,1,0,0
52852,28642,"4,202.01",0,0,0,0,1,0,0,0,1,0,0,0,1,1
19919,28649,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
72827,28649,"6,342.66",0,0,0,0,1,0,0,0,1,1,1,0,1,1
84103,28652,"8,324.74",1,1,2,1,0,2,0,0,0,0,1,1,1,0
9845,28653,"4,439.86",0,0,1,1,0,1,0,0,0,0,1,1,0,0
74880,28665,"4,519.14",0,0,0,0,0,0,1,0,1,0,1,1,0,0
44289,28672,"3,329.89",1,0,0,1,0,0,0,0,0,0,1,1,0,0
40121,28707,"2,616.35",1,0,0,0,0,0,0,0,0,0,1,1,0,0
12369,28723,"5,311.98",0,0,0,0,1,0,1,1,0,0,1,1,0,0
71217,28731,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
12518,28740,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
84053,28744,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
59097,28754,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
35386,28764,"3,805.59",0,0,0,1,1,0,0,0,0,0,1,1,0,0
20412,28786,"7,611.19",2,0,2,0,1,1,0,1,0,0,1,1,0,0
70458,28788,"5,787.67",0,0,1,0,2,1,0,0,0,0,1,1,0,0
53843,28791,"4,915.56",0,0,1,0,2,0,0,0,0,0,1,1,0,0
19166,28794,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
60996,28798,"4,439.86",0,0,1,1,0,1,0,0,0,0,1,1,0,0
72561,28816,"2,616.35",1,0,0,0,0,0,0,0,0,0,1,1,0,0
45815,28817,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
78394,28821,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
88567,28845,"4,122.73",0,0,0,0,0,0,0,0,1,1,0,0,1,1
18937,28864,"2,854.20",0,0,0,0,0,0,0,0,0,0,0,1,1,1
53462,28868,"5,549.82",0,0,0,0,1,0,1,0,1,0,1,1,0,0
968,28870,"3,964.16",0,0,0,0,1,0,0,0,0,1,0,0,1,1
66621,28872,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
81703,28877,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
83006,28881,"4,598.43",0,0,1,1,1,0,0,0,0,0,1,1,0,0
8946,28896,"3,647.03",0,0,1,0,0,0,0,0,0,0,0,1,1,1
68601,28924,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
2717,28927,"5,074.13",0,0,0,0,0,0,0,1,1,1,0,1,1,0
26559,28935,"4,043.44",0,0,0,0,0,0,0,0,0,0,1,1,1,1
56440,28937,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
14662,28950,"4,122.73",1,0,1,1,0,0,0,0,0,0,1,1,0,0
26013,28955,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24976,28964,"4,122.73",0,1,1,1,0,0,0,0,0,0,1,1,0,0
77297,28975,"3,964.16",0,0,0,0,1,0,0,1,0,0,0,0,1,1
62216,28976,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
68825,29020,"2,695.63",0,1,0,0,0,0,0,0,0,1,1,0,0,0
7815,29035,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,0,0,1
8557,29058,"4,043.44",0,0,0,0,1,0,0,0,0,1,1,1,0,0
37622,29077,"4,439.86",1,0,1,0,1,0,0,0,0,0,1,1,0,0
30205,29082,"5,549.82",0,0,0,0,1,0,1,0,1,0,1,1,0,0
53793,29107,"4,994.84",0,0,0,1,0,0,1,0,0,1,1,1,0,0
2048,29113,"5,708.39",0,1,1,0,1,0,1,0,0,0,1,1,0,0
43943,29117,"2,695.63",0,1,0,0,0,0,0,0,0,1,1,0,0,0
67744,29118,"4,677.71",1,0,0,0,0,0,0,0,0,1,1,0,1,1
76307,29120,"7,135.49",0,0,0,0,2,0,0,2,1,0,0,1,1,0
23309,29152,"2,616.35",1,0,0,0,0,0,0,0,0,0,1,1,0,0
19505,29154,"4,202.01",0,0,0,0,1,0,0,0,1,0,0,1,1,0
52696,29157,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84988,29169,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25783,29177,"3,726.31",0,0,0,0,0,0,0,0,0,0,0,1,1,2
71209,29193,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
78568,29206,"3,805.59",0,0,0,0,1,0,0,0,0,2,0,1,0,0
9878,29208,"3,250.61",2,0,0,0,0,0,0,0,0,1,1,0,0,0
17285,29208,"3,726.31",0,0,0,1,0,0,0,1,0,0,1,1,0,0
88559,29210,"5,311.98",0,0,0,0,0,0,0,0,0,1,2,0,1,1
81695,29214,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
463,29237,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
36632,29239,"3,092.05",2,0,0,0,0,0,0,0,0,0,0,1,1,0
67983,29249,"8,324.74",0,0,0,0,0,0,0,0,3,2,0,1,1,1
40527,29252,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
60327,29261,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
68791,29272,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
78295,29302,"4,677.71",2,0,0,2,0,0,0,0,0,1,1,0,0,0
8128,29312,"1,902.80",0,0,0,0,0,0,0,0,0,2,0,0,0,0
89094,29316,"5,549.82",0,0,1,1,1,0,0,1,0,0,1,1,0,0
41731,29367,"4,756.99",0,0,0,1,1,0,0,1,0,0,1,1,0,0
5298,29399,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
52548,29401,"2,616.35",0,1,0,0,0,0,0,0,0,0,1,1,0,0
33613,29408,"3,567.74",0,0,1,1,0,0,0,0,0,0,1,1,0,0
25023,29416,"8,245.45",0,0,0,0,2,0,1,1,0,2,1,1,0,0
75424,29432,"6,501.22",0,1,1,0,0,1,1,1,0,0,1,1,0,0
35972,29433,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,1,1,0
31864,29444,"4,122.73",0,0,0,0,0,0,1,0,0,0,0,0,1,2
37127,29451,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
77958,29464,"3,171.33",1,1,0,0,0,0,0,0,0,0,1,1,0,0
72512,29478,"4,677.71",1,1,0,2,0,0,0,0,0,1,1,0,0,0
24372,29479,"2,854.20",0,0,0,0,0,0,0,0,0,0,0,0,1,2
69674,29492,"3,964.16",0,2,1,0,0,0,0,0,0,0,1,1,0,0
26161,29493,"4,360.58",0,0,0,0,0,0,0,0,2,0,0,1,1,0
61200,29494,"5,074.13",0,0,0,0,0,1,0,0,1,1,1,1,0,0
77727,29499,"5,153.41",1,0,1,0,0,2,0,0,0,0,1,1,0,0
89110,29519,"3,012.76",0,0,0,0,0,0,0,0,0,1,1,0,0,1
14928,29524,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
84996,29540,"4,043.44",2,0,1,0,0,0,0,0,0,1,1,0,0,0
74450,29542,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
41012,29547,"3,329.89",0,1,0,1,0,0,0,0,0,0,1,1,0,0
63974,29556,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
81778,29559,"3,409.18",1,0,1,0,0,0,0,0,0,0,1,1,0,0
27037,29573,"4,519.14",0,1,0,0,0,0,0,1,0,1,1,1,0,0
38968,29585,"4,122.73",0,0,0,0,0,0,0,0,1,1,0,0,1,1
25841,29591,"4,360.58",0,1,0,1,1,0,0,0,0,0,1,1,0,0
19950,29615,"3,409.18",0,1,1,0,0,0,0,0,0,0,1,1,0,0
6197,29618,"5,311.98",0,0,0,0,0,0,0,1,2,0,0,1,1,0
6122,29631,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
21634,29633,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
73726,29652,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
78659,29665,"4,836.28",0,0,2,0,0,0,0,0,1,0,1,1,0,0
80952,29665,"6,739.07",1,0,0,0,1,1,1,0,0,1,1,1,0,0
52100,29680,"5,629.11",0,0,0,0,1,0,2,0,0,0,1,1,0,0
73395,29712,"5,549.82",0,0,0,0,1,0,1,0,1,0,1,1,0,0
48769,29724,"4,915.56",0,0,1,0,0,0,0,0,1,1,0,1,1,0
19463,29731,"4,519.14",0,1,0,0,1,1,0,0,0,0,1,1,0,0
76430,29731,"7,531.91",0,0,1,0,0,0,0,0,0,1,1,3,1,1
65946,29754,"5,153.41",0,0,0,0,0,0,1,1,0,1,0,1,1,0
41160,29783,"6,342.66",0,0,0,0,1,0,0,0,1,1,1,0,1,1
18408,29788,"5,311.98",0,0,0,0,0,0,0,0,2,1,0,0,1,1
7054,29793,"2,695.63",1,0,0,0,0,0,0,0,1,1,0,0,0,0
90183,29799,"5,074.13",0,0,0,0,0,1,0,1,1,0,1,1,0,0
47738,29807,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
5223,29808,"4,836.28",0,0,0,0,0,1,0,1,0,1,1,1,0,0
45922,29816,"4,043.44",0,0,0,0,1,0,0,0,0,1,1,1,0,0
16444,29853,"5,311.98",0,0,1,0,0,0,1,0,1,0,1,1,0,0
5124,29859,"4,202.01",1,0,0,1,0,1,0,0,0,0,1,1,0,0
80853,29859,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
14399,29863,"4,836.28",0,0,2,0,0,0,0,0,2,0,0,1,0,0
56051,29881,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
44487,29895,"5,787.67",1,0,0,0,1,1,1,0,0,0,1,1,0,0
61861,29902,"3,805.59",0,0,0,0,0,2,0,0,0,0,1,1,0,0
54676,29904,"2,616.35",1,0,0,0,0,0,0,0,0,0,1,1,0,0
78089,29918,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
59873,29935,"3,964.16",0,0,0,0,1,1,0,0,0,0,1,1,0,0
52167,29945,"3,884.88",0,0,0,0,0,0,0,0,0,2,0,0,1,1
29835,29948,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
86678,29950,"5,153.41",0,0,0,0,1,1,1,0,0,0,0,1,1,0
77669,29960,"4,122.73",0,1,1,1,0,0,0,0,0,0,1,1,0,0
82776,29961,"5,787.67",0,0,1,1,1,0,0,0,1,0,1,1,0,0
68056,29963,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
60491,29969,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
18903,30000,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
47878,30022,"4,122.73",0,0,0,0,2,0,0,0,0,1,0,0,1,0
13532,30038,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37184,30047,"5,074.13",0,0,1,0,0,0,1,0,0,1,1,1,0,0
36061,30076,"5,311.98",0,0,0,0,1,0,1,1,0,0,1,1,0,0
52118,30088,"4,122.73",0,1,1,1,0,0,0,0,0,0,1,1,0,0
73668,30091,"8,641.87",1,1,0,0,1,0,0,0,1,1,2,0,1,1
31450,30092,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
76174,30096,"4,043.44",0,0,0,0,0,0,0,0,0,0,1,1,1,1
63388,30101,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
4747,30134,"4,360.58",0,0,0,0,0,0,0,0,2,0,0,0,1,1
78378,30142,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
70136,30156,"5,311.98",0,0,0,0,0,0,0,1,2,0,0,0,1,1
87940,30180,"3,884.88",1,1,0,1,0,0,0,0,0,0,1,1,0,0
12542,30183,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
74427,30192,"3,250.61",0,0,0,0,0,0,1,0,0,0,0,0,1,1
35667,30214,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
46219,30214,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
48181,30229,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
55228,30230,"3,250.61",0,0,1,1,0,1,0,0,0,0,0,1,0,0
51557,30241,"8,721.15",0,0,0,0,0,0,1,1,3,1,0,1,1,0
30940,30246,"5,470.54",1,1,2,1,0,0,0,0,0,0,1,1,0,0
52704,30256,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
83196,30257,"4,598.43",0,0,1,0,0,2,0,0,0,0,1,1,0,0
21220,30283,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
39487,30283,"6,659.79",0,0,0,0,0,1,2,0,1,0,1,1,0,0
77800,30285,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
27318,30291,"4,043.44",1,0,0,2,0,0,0,0,0,0,1,1,0,0
21204,30295,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
6098,30299,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
32672,30299,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
14696,30306,"5,074.13",0,0,0,0,0,1,1,0,0,1,0,0,1,1
14381,30307,"5,311.98",0,0,0,0,2,0,0,0,1,0,1,1,0,0
88229,30317,"5,391.26",0,0,0,0,1,0,0,0,2,0,0,1,1,0
25452,30322,"4,122.73",0,0,0,0,0,0,0,0,1,1,0,0,1,1
34124,30328,"3,092.05",0,0,0,0,0,0,1,0,0,1,0,0,0,1
57489,30330,"4,122.73",0,0,0,0,0,1,0,0,1,0,1,1,0,0
6460,30356,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
41558,30385,"8,800.44",0,0,0,1,2,1,1,0,0,2,0,1,1,0
66266,30388,"1,823.51",0,0,0,0,0,0,0,0,0,1,0,1,0,0
71589,30406,"3,884.88",0,0,0,0,0,1,0,1,0,0,1,0,0,1
35865,30420,"4,836.28",0,0,0,0,0,0,0,1,0,2,0,1,1,0
44347,30425,"3,884.88",0,0,0,0,0,0,0,0,0,2,0,0,1,1
66654,30435,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27862,30444,"3,250.61",0,0,0,0,0,0,0,0,1,0,1,0,0,1
36442,30447,"3,884.88",0,2,0,1,0,0,0,0,0,0,1,1,0,0
65417,30511,"3,884.88",0,0,0,0,0,0,0,0,0,2,0,0,1,1
80093,30530,"5,232.69",0,0,0,0,1,0,0,1,1,0,1,1,0,0
18374,30532,"2,774.91",0,0,0,1,0,0,0,0,0,0,1,1,0,0
59196,30535,"3,647.03",0,0,2,0,0,0,0,0,0,0,1,1,0,0
79152,30538,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
15800,30557,"6,739.07",1,0,0,0,0,1,0,0,2,1,0,0,1,1
47399,30593,"5,311.98",0,3,2,0,0,0,0,0,0,0,1,1,0,0
61358,30598,"4,598.43",0,0,1,1,1,0,0,0,0,0,1,1,0,0
88062,30627,"4,122.73",0,0,0,0,0,0,0,0,1,1,0,0,1,1
4945,30629,"4,122.73",0,0,0,0,0,0,0,1,1,0,0,0,1,1
42580,30662,"2,854.20",0,0,0,0,0,0,0,0,0,0,0,1,1,1
65607,30694,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
34140,30718,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
22202,30720,"4,439.86",1,0,0,0,0,1,0,1,0,0,1,1,0,0
15545,30723,"5,232.69",1,0,0,1,0,0,0,2,0,0,1,1,0,0
87056,30724,"6,818.36",0,0,0,0,1,1,0,2,0,1,1,1,0,0
44891,30730,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
26773,30732,"4,360.58",0,1,0,0,0,2,0,0,0,0,1,1,0,0
76778,30734,"4,756.99",0,2,2,0,0,0,0,0,0,0,1,1,0,0
65870,30743,"4,360.58",0,0,0,0,0,0,0,0,1,0,1,0,1,1
42903,30762,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
86371,30769,"3,805.59",0,0,0,0,0,2,0,0,0,0,1,1,0,0
19695,30779,"3,171.33",1,1,0,0,0,0,0,0,0,0,1,1,0,0
12500,30823,"3,409.18",0,1,1,0,0,0,0,0,0,0,1,1,0,0
72504,30823,"4,519.14",0,0,0,0,0,0,1,0,1,0,1,0,0,1
