misparmb,c3,FoodNorm-active,FoodNorm-sedentary,food_actual,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
82701.00,10357.00,3567.74,2695.63,5456.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
56796.00,10362.00,872.12,634.27,2429.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
75077.00,10367.00,6184.09,4836.28,5505.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,1.00
17855.00,10368.00,4281.29,3171.33,4112.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
3996.00,10374.00,1982.08,1506.38,2430.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
45260.00,10380.00,1189.25,951.40,1682.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
27011.00,10382.00,1902.80,1585.66,1233.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
29256.00,10384.00,3805.59,2933.48,699.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
40428.00,10384.00,1982.08,1506.38,1091.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
36590.00,10388.00,2140.65,1744.23,1544.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
59972.00,10389.00,4677.71,3488.46,3871.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
88633.00,10389.00,1823.51,1427.10,1773.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
70623.00,10392.00,1982.08,1506.38,860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
68775.00,10393.00,2140.65,1744.23,2264.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
70854.00,10393.00,5391.26,4043.44,887.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
14365.00,10396.00,7452.62,5787.67,2233.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,1.00,0.00,1.00,1.00,0.00
2378.00,10398.00,2061.36,1664.95,1931.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
78279.00,10398.00,1982.08,1506.38,1579.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
20685.00,10400.00,1982.08,1506.38,1825.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
1172.00,10402.00,872.12,713.55,2570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
5660.00,10402.00,1982.08,1506.38,1736.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
62083.00,10406.00,1982.08,1506.38,267.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
60343.00,10413.00,3250.61,2537.06,2429.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
46789.00,10414.00,7056.21,5232.69,2047.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00
51359.00,10414.00,6025.52,4439.86,6206.00,2.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
31815.00,10421.00,3092.05,2299.21,1624.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
10355.00,10423.00,1982.08,1506.38,2173.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
85647.00,10427.00,2140.65,1744.23,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
34843.00,10431.00,3884.88,3092.05,4202.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
34363.00,10433.00,4122.73,3250.61,1632.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
40808.00,10435.00,1982.08,1506.38,2501.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
7336.00,10439.00,8086.89,5866.96,3627.00,0.00,1.00,0.00,2.00,3.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
33035.00,10439.00,2616.35,1982.08,5604.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
10900.00,10446.00,2933.48,2299.21,2212.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
79517.00,10446.00,2061.36,1585.66,201.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
20503.00,10450.00,3726.31,2933.48,1742.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00
32318.00,10453.00,4360.58,3409.18,1861.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00
25767.00,10460.00,1744.23,1347.81,2349.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
59808.00,10460.00,1982.08,1506.38,3742.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
62182.00,10462.00,872.12,634.27,4048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
31633.00,10467.00,1982.08,1506.38,4236.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
54999.00,10472.00,872.12,634.27,3403.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
52340.00,10481.00,3805.59,2933.48,8176.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
9282.00,10482.00,2854.20,2219.93,2335.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00
89813.00,10487.00,2933.48,2299.21,2214.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
58396.00,10490.00,1982.08,1506.38,2997.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
49791.00,10495.00,2140.65,1744.23,1433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
12237.00,10497.00,1982.08,1506.38,1435.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
75226.00,10497.00,1982.08,1506.38,1547.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
6080.00,10498.00,872.12,634.27,3625.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
77826.00,10498.00,1109.96,872.12,152.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
31153.00,10504.00,2933.48,2299.21,3284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
71498.00,10506.00,1189.25,951.40,1386.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
69807.00,10514.00,1982.08,1506.38,1738.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
89227.00,10514.00,4360.58,3409.18,4009.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00
46508.00,10515.00,1982.08,1506.38,5586.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
72207.00,10515.00,7135.49,5232.69,2503.00,0.00,3.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
77735.00,10515.00,4439.86,3329.89,1385.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
89250.00,10515.00,3805.59,2933.48,3708.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
52019.00,10517.00,2774.91,2140.65,7250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00
75200.00,10517.00,3409.18,2616.35,1379.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00
62372.00,10518.00,3884.88,2933.48,4009.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
44040.00,10519.00,3567.74,2854.20,1637.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00
49643.00,10519.00,1109.96,872.12,1693.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
69047.00,10521.00,2140.65,1585.66,1669.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
70797.00,10524.00,872.12,634.27,4284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
38133.00,10529.00,6739.07,5074.13,3102.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
22996.00,10535.00,1982.08,1506.38,2325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
22558.00,10537.00,1982.08,1506.38,939.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
75911.00,10538.00,1902.80,1585.66,5410.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
6007.00,10541.00,2695.63,2140.65,1146.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
46870.00,10542.00,1982.08,1506.38,1264.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
89748.00,10542.00,6739.07,5153.41,2162.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00
28985.00,10543.00,4836.28,3726.31,7806.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00
52290.00,10544.00,1982.08,1506.38,4075.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
66837.00,10547.00,872.12,634.27,7891.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
26880.00,10549.00,1744.23,1347.81,1819.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
29280.00,10552.00,7294.06,5311.98,1638.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
55756.00,10553.00,1189.25,951.40,3150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
89821.00,10553.00,6501.22,4994.84,2747.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00
51821.00,10557.00,1744.23,1268.53,1088.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
4770.00,10558.00,3329.89,2537.06,3480.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
66670.00,10559.00,2061.36,1585.66,1980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
86231.00,10560.00,1902.80,1427.10,4057.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
33779.00,10568.00,1982.08,1506.38,1301.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
85332.00,10568.00,1744.23,1347.81,2192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
84301.00,10574.00,5866.96,4360.58,4142.00,0.00,1.00,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
61069.00,10576.00,3250.61,2537.06,1608.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
70268.00,10576.00,1109.96,872.12,6929.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
89557.00,10576.00,4281.29,3250.61,1346.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
86470.00,10578.00,3250.61,2616.35,4056.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00
25254.00,10580.00,3805.59,2933.48,4709.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
9563.00,10582.00,2616.35,1902.80,2807.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
8201.00,10583.00,1982.08,1506.38,1625.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
70433.00,10583.00,4915.56,3805.59,308.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00
55830.00,10588.00,951.40,792.83,1795.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
29769.00,10590.00,2695.63,2140.65,4758.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
24133.00,10592.00,1982.08,1506.38,842.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
81679.00,10593.00,3250.61,2537.06,1118.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
4705.00,10595.00,4202.01,3171.33,2991.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
55319.00,10596.00,2695.63,2140.65,1964.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
51797.00,10597.00,2695.63,2140.65,2050.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
57661.00,10599.00,2140.65,1744.23,1128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
15487.00,10602.00,2061.36,1664.95,1025.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
72033.00,10604.00,2299.21,1823.51,1298.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
2535.00,10608.00,5470.54,4202.01,366.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00
82180.00,10608.00,2616.35,2061.36,11629.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
88120.00,10613.00,6104.81,4439.86,6071.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
66175.00,10614.00,4836.28,3567.74,146.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
24687.00,10618.00,2774.91,2219.93,986.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00
53025.00,10618.00,2695.63,2061.36,2804.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
18911.00,10620.00,2616.35,2061.36,642.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
33555.00,10622.00,5787.67,4281.29,5730.00,1.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
57836.00,10622.00,3805.59,2933.48,535.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
80390.00,10625.00,1189.25,951.40,8313.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
36558.00,10627.00,1982.08,1506.38,3875.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
89169.00,10628.00,3250.61,2537.06,9208.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
75069.00,10633.00,4122.73,3329.89,1400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00
79921.00,10633.00,4756.99,3567.74,2615.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
78808.00,10634.00,4202.01,3171.33,4726.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
8771.00,10637.00,3250.61,2537.06,2298.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
35188.00,10637.00,4756.99,3567.74,1291.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
70409.00,10640.00,1982.08,1506.38,3995.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
25817.00,10641.00,1982.08,1585.66,512.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
30429.00,10643.00,4281.29,3250.61,7341.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
43323.00,10644.00,2854.20,2140.65,1804.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
31211.00,10648.00,3171.33,2457.78,2998.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
62133.00,10649.00,2299.21,1823.51,3123.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00
10686.00,10650.00,9910.40,7452.62,2122.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,2.00,0.00,1.00,1.00,0.00,0.00
23770.00,10651.00,1982.08,1506.38,2629.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
45609.00,10653.00,1982.08,1506.38,2119.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
14845.00,10654.00,1982.08,1506.38,2800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
52860.00,10654.00,6104.81,4756.99,1711.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00
19372.00,10656.00,4598.43,3567.74,286.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00
34496.00,10656.00,5787.67,4360.58,603.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00
50781.00,10662.00,1982.08,1506.38,1668.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
47712.00,10666.00,2854.20,2219.93,10691.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00
24984.00,10667.00,3964.16,2933.48,1229.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00
65102.00,10669.00,1982.08,1506.38,3891.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
37333.00,10672.00,1982.08,1506.38,2423.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
78055.00,10676.00,7214.77,5629.11,4933.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00
41392.00,10679.00,4122.73,3171.33,3237.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00
32292.00,10680.00,2695.63,2061.36,4076.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00
39719.00,10681.00,2616.35,1982.08,1426.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
71373.00,10681.00,4122.73,3250.61,1083.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
84160.00,10688.00,12051.05,9196.85,1951.00,0.00,1.00,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,1.00,1.00,0.00
30213.00,10692.00,3488.46,2616.35,2140.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6239.00,10693.00,1982.08,1506.38,1515.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
33183.00,10694.00,3964.16,2854.20,1400.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
81232.00,10694.00,2854.20,2219.93,4680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00
6486.00,10703.00,1823.51,1427.10,3626.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
51318.00,10703.00,7373.34,5470.54,1551.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00
15834.00,10704.00,1982.08,1506.38,5138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
79475.00,10705.00,1982.08,1506.38,1888.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
50302.00,10707.00,1982.08,1506.38,1251.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
28092.00,10710.00,1982.08,1506.38,12333.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
46524.00,10714.00,3964.16,3012.76,3128.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
71696.00,10716.00,2537.06,1902.80,3838.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
81083.00,10716.00,10623.95,7611.19,2269.00,0.00,1.00,1.00,1.00,3.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
7526.00,10719.00,2061.36,1664.95,2058.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
28779.00,10720.00,3250.61,2537.06,1504.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
35659.00,10721.00,1189.25,951.40,2890.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1529.00,10726.00,1982.08,1506.38,1052.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
14530.00,10728.00,1823.51,1427.10,732.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
8391.00,10729.00,4202.01,3409.18,2237.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00
29231.00,10729.00,6263.37,4598.43,599.00,0.00,1.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
63123.00,10730.00,6818.36,4994.84,3902.00,1.00,2.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
86827.00,10730.00,5470.54,4043.44,1902.00,2.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
25635.00,10733.00,1982.08,1506.38,208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
64188.00,10734.00,872.12,634.27,1283.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
20180.00,10735.00,2140.65,1744.23,2164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
